"conceptTitle","countWork"
"Alertness","1"
"Emergency department","1"
"Ipilimumab","4"
"Discontinuation","4"
"Multivariate analysis","1"
"Observational study","3"
"Pain medicine","2"
"Anesthesiology","2"
"Analysis of variance","1"
"Nursing research","3"
"Post-hoc analysis","1"
"Immune escape","1"
"Metastatic melanoma","3"
"Antibody therapy","2"
"Chemoradiotherapy","3"
"Ozone therapy","2"
"Oxygen therapy","2"
"Palliative Therapy","1"
"Anoikis","1"
"Saliva","1"
"Dry mouth","1"
"Gemcitabine","1"
"HOMO/LUMO","1"
"Pharmaceutical drug","1"
"Neoplasm","1"
"Metastatic tumor","1"
"Data science","3"
"Breast tissue","1"
"Sericin","1"
"SILK","2"
"Transplantation","5"
"IDH1","1"
"Celastrol","1"
"Loop-mediated isothermal amplification","1"
"Molecular diagnostics","1"
"Platinum nanoparticles","3"
"Acoustics","3"
"T-cell receptor","4"
"Stability (learning theory)","2"
"Immune receptor","1"
"Repertoire","2"
"clone (Java method)","2"
"Algorithm","4"
"Fragment (logic)","1"
"Radioimmunotherapy","3"
"Selection (genetic algorithm)","2"
"Plasma","1"
"Flow cytometry","7"
"Ambulatory","1"
"Ambulatory care","1"
"Nanodot","1"
"Meta-analysis","6"
"Cochrane Library","1"
"Charged particle","1"
"Death anxiety","2"
"Spirituality","1"
"Viability assay","3"
"Methylation","1"
"Methyltransferase","1"
"Docking (animal)","3"
"Virtual screening","2"
"Cheminformatics","1"
"Standard deviation","1"
"Nasopharyngeal carcinoma","2"
"Nasopharyngeal cancer","2"
"Histogram","1"
"Dose-volume histogram","1"
"Natural compound","1"
"Schizophrenia (object-oriented programming)","1"
"Relapse prevention","1"
"Ionic liquid","1"
"Hydroxide","3"
"Pulmonary surfactant","1"
"Polycaprolactone","1"
"Phosphonium","1"
"Layered double hydroxides","3"
"Hydrotalcite","1"
"Evasion (ethics)","1"
"Inflammation","3"
"Helicobacter pylori","1"
"Microbiome","1"
"Somatic cell","1"
"Risk assessment","1"
"Antiangiogenic therapy","1"
"Magnetization","5"
"Superparamagnetism","5"
"Neuroblastoma","2"
"Natural language processing","2"
"Distillation","1"
"Cascade","1"
"Pattern recognition (psychology)","1"
"Dual purpose","1"
"Automatic summarization","1"
"Unsupervised learning","1"
"Myocarditis","1"
"Bruton's tyrosine kinase","3"
"China","1"
"Activator (genetics)","1"
"Zhàng","1"
"Pharmaceutics","1"
"Regeneration (biology)","1"
"Isomerase","1"
"Isomerization","1"
"Serine","2"
"Threonine","1"
"PIN1","1"
"Proline","1"
"Prolyl isomerase","1"
"FKBP","1"
"Cis-trans-Isomerases","1"
"Peptidylprolyl isomerase","1"
"Erlotinib","4"
"Desensitization (medicine)","1"
"Photocatalysis","1"
"Neoadjuvant therapy","5"
"Mastectomy","1"
"Surrogate endpoint","1"
"Breast-conserving surgery","1"
"Translational research","2"
"Corona (planetary geology)","1"
"Venus","1"
"Extravasation","1"
"Sonoporation","1"
"Thermal ablation","1"
"Allosteric regulation","6"
"Mechanism of action","10"
"MDMX","6"
"Hormone","3"
"Androgen","1"
"Castration","1"
"Androgen deprivation therapy","1"
"Retinoblastoma protein","1"
"E2F","1"
"Optogenetics","1"
"Silence","1"
"Flux (metallurgy)","1"
"Cell cycle checkpoint","5"
"Propidium iodide","1"
"Ixabepilone","1"
"Environmental chemistry","1"
"Matrix (chemical analysis)","2"
"Cell fate determination","1"
"3D cell culture","1"
"Alzheimer's disease","3"
"Dementia","1"
"Drug trial","1"
"Secretion","1"
"Endosome","1"
"Biogenesis","4"
"Microvesicle","1"
"Hepatitis C virus","1"
"CD81","1"
"Tetraspanin","1"
"CD63","1"
"Glutamate carboxypeptidase II","1"
"Thyroid","2"
"Radioiodine therapy","1"
"Thyroid cancer","3"
"Radioactive iodine","1"
"Sodium","2"
"Radionuclide","1"
"Carboxymethyl cellulose","2"
"Ectopic expression","1"
"Neutron capture","4"
"Biopsy","10"
"Histology","2"
"Hepatitis","3"
"Autoimmune hepatitis","1"
"Liver biopsy","1"
"Proteinuria","1"
"Kidney","2"
"Glomerulonephritis","1"
"Kidney disease","2"
"Nephrotic syndrome","1"
"Nephrology","1"
"Rapidly progressive glomerulonephritis","1"
"Minimal change disease","1"
"Focal segmental glomerulosclerosis","1"
"Pleural effusion","1"
"Baseline (sea)","1"
"Pituitary gland","1"
"Anterior pituitary","1"
"Atezolizumab","2"
"Hypophysitis","1"
"Pneumonitis","1"
"Association (psychology)","2"
"Programmed cell death 1","1"
"Young adult","1"
"Lymphoblastic Leukemia","2"
"Electroporation","1"
"Adoptive cell transfer","1"
"Major histocompatibility complex","1"
"CAR T-cell therapy","1"
"Process management","1"
"Scope (computer science)","1"
"Vemurafenib","2"
"Anaplastic thyroid cancer","1"
"Papillary thyroid cancer","1"
"Lenvatinib","1"
"C-Met","2"
"Hepatocyte growth factor","2"
"Hepatocyte Growth Factor Receptor","2"
"Protein Data Bank (RCSB PDB)","1"
"Growth factor receptor","2"
"KRAS","1"
"Linguistics","3"
"Feature (linguistics)","1"
"Cover (algebra)","1"
"Mutant","3"
"Cytochrome P450","1"
"Hemeprotein","1"
"Protein engineering","2"
"Directed evolution","2"
"Monooxygenase","1"
"Fatty acid","1"
"Metabolic engineering","1"
"Brain biopsy","1"
"Stereotactic biopsy","2"
"World Wide Web","1"
"Open access publishing","1"
"Malaria","2"
"Plasmodium falciparum","2"
"Artemisinin","2"
"Nanocages","3"
"Western blot","2"
"Annexin","1"
"Blot","3"
"Red blood cell","1"
"Blood transfusion","1"
"Ammonia","1"
"Pyrolysis","1"
"Highly oriented pyrolytic graphite","1"
"Graphite","1"
"Pyrolytic carbon","1"
"Inorganic chemistry","1"
"Decomposition","1"
"Cytosol","1"
"Oleic acid","1"
"Blood–brain barrier","1"
"Lecithin","1"
"Smoking cessation","1"
"Dispersity","1"
"Femtosecond","2"
"Laser scanning","1"
"Point mutation","1"
"COLD-PCR","1"
"Minimal residual disease","2"
"Massive parallel sequencing","1"
"Bifunctional","1"
"Siderophore","1"
"Moiety","1"
"Ultrasonic sensor","1"
"Ultrasonic imaging","1"
"Oleanolic acid","1"
"Ursolic acid","1"
"Electrospinning","1"
"Linker","1"
"Polyacrylic acid","2"
"Ferritin","1"
"Capillary action","1"
"Capillary number","1"
"Interface (matter)","1"
"Polyethylenimine","2"
"Fibroin","1"
"Pseudomonas aeruginosa","1"
"Protoporphyrin","2"
"Protoporphyrin IX","2"
"Speech recognition","1"
"Machine translation","1"
"Artificial neural network","1"
"Recurrent neural network","1"
"Sign language","1"
"Interpreter","1"
"Avatar","1"
"American Sign Language","1"
"Adhesion","2"
"Microparticle","1"
"Cell adhesion","2"
"Motility","1"
"Accounting","1"
"Indirect costs","1"
"Emergency medicine","1"
"Pharmacy","1"
"Merkel cell carcinoma","1"
"Comorbidity","1"
"Charlson comorbidity index","1"
"Confidence interval","4"
"Performance status","1"
"SWORD","2"
"Refractory (planetary science)","3"
"Heart transplantation","2"
"Ventricular assist device","1"
"MALAT1","1"
"Photoelectric effect","1"
"Solar cell","1"
"Photovoltaic system","1"
"Perovskite solar cell","1"
"Polymer solar cell","1"
"Perovskite (structure)","1"
"Photoactive layer","1"
"Brachytherapy","1"
"Transforming growth factor","1"
"Transforming growth factor beta","1"
"Brain metastasis","1"
"Afatinib","2"
"Gefitinib","3"
"Action (physics)","1"
"Inducer","2"
"Discovery and development of mTOR inhibitors","2"
"Cancer pain","2"
"Pain management","2"
"Cancer survivorship","1"
"Human breast","3"
"Melatonin","1"
"Expression (computer science)","1"
"Regimen","3"
"Nephrotoxicity","2"
"Audiology","1"
"Creatinine","1"
"Hair cell","1"
"Cochlea","1"
"Ototoxicity","1"
"Fluorouracil","2"
"Thymidylate synthase","1"
"Internet privacy","1"
"Vaccination","2"
"Hepatitis C","2"
"Hepatitis B","2"
"Chronic hepatitis","6"
"Viral hepatitis","2"
"Antiviral therapy","6"
"Hepatocellular cancer","5"
"Antiviral treatment","2"
"Rescue therapy","2"
"General surgery","1"
"Cirrhosis","1"
"Liver transplantation","1"
"Milan criteria","1"
"Degradation (telecommunications)","1"
"Fibroblast growth factor","1"
"HIF1A","1"
"Addiction","1"
"Charge (physics)","1"
"Gerontology","1"
"Longevity","1"
"Collimator","1"
"Drug interaction","2"
"Pharmacodynamics","2"
"Sphingolipid","2"
"Ex vivo","1"
"Membrane protein","1"
"Focal adhesion","1"
"Artificial cell","1"
"Confocal microscopy","1"
"Parkinson's disease","1"
"Catalase","1"
"Shell (structure)","1"
"Core (optical fiber)","1"
"Gallbladder","1"
"Ultrasonography","1"
"Diagnostic accuracy","1"
"Retrospective cohort study","1"
"Predictive value","1"
"Contrast-enhanced ultrasound","1"
"Gallbladder disease","1"
"Neurodegeneration","1"
"Microglia","1"
"Senescence","3"
"Neuroinflammation","1"
"Discrete mathematics","1"
"Psychoanalysis","1"
"Phenomenon","1"
"Duality (order theory)","1"
"Confusion","1"
"Montmorillonite","1"
"Computer network","2"
"Resource (disambiguation)","1"
"Gene ontology","1"
"Biological pathway","1"
"Biological data","1"
"Natural (archaeology)","1"
"Interleukin 4","1"
"Interleukin 2","1"
"Cell mediated immunity","1"
"Cellular immunity","1"
"Cartography","1"
"Balance (ability)","1"
"Compass","2"
"Enhancer","2"
"Poly(amidoamine)","2"
"Amidoamine","2"
"Coumarin","1"
"Atrial fibrillation","4"
"Thrombosis","3"
"Warfarin","4"
"Dabigatran","3"
"Venous thrombosis","3"
"Low molecular weight heparin","3"
"Edoxaban","3"
"Venous thromboembolism","3"
"Degenerative Disorder","1"
"Arabidopsis","1"
"Strigolactone","1"
"B cell","2"
"Mantle cell lymphoma","1"
"B-cell receptor","1"
"breakpoint cluster region","1"
"Autoimmunity","1"
"Myeloid-derived Suppressor Cell","1"
"Monolayer","1"
"Biotinylation","1"
"Particle physics","1"
"Resonance (particle physics)","1"
"Chemiluminescence","1"
"Janus particles","1"
"Docetaxel","2"
"Epidermoid carcinoma","1"
"Glycosidic bond","1"
"Database","1"
"Workflow","1"
"Radiomics","2"
"Stomach","2"
"Tumor suppressor gene","2"
"Renal cell carcinoma","1"
"Sunitinib","1"
"Cabozantinib","1"
"Refining (metallurgy)","1"
"Ophthalmology","1"
"Macular degeneration","1"
"Hippo signaling pathway","2"
"YAP1","2"
"Choroidal neovascularization","1"
"Verteporfin","1"
"Merlin (protein)","1"
"CDKN2A","1"
"CTGF","1"
"BAP1","1"
"Gene isoform","1"
"Histone deacetylase","1"
"Vomiting","1"
"Nausea","1"
"Pembrolizumab","2"
"Dosing","1"
"Durvalumab","2"
"Urology","2"
"Mitomycin C","2"
"Bacillus (shape)","1"
"Resection","1"
"Hazard ratio","1"
"Proportional hazards model","1"
"Translation (biology)","1"
"Five prime untranslated region","1"
"EIF4E","1"
"Translational regulation","1"
"Protein biosynthesis","1"
"Eukaryotic translation","1"
"Initiation factor","1"
"Eukaryotic initiation factor","1"
"Internal ribosome entry site","1"
"EIF4A1","1"
"Eukaryotic translation initiation factor 4 gamma","1"
"Ribosome profiling","1"
"Therapeutic effect","1"
"Prussian blue","1"
"Necrosis","2"
"Acquired immune system","1"
"Immunogenic cell death","2"
"Lymph node","2"
"Carcinoembryonic antigen","1"
"Receiver operating characteristic","1"
"Guideline","2"
"Inotrope","1"
"Medical therapy","1"
"Orthodontics","1"
"Glycoprotein","1"
"P-glycoprotein","1"
"Tyrosine","1"
"Tyrosine phosphorylation","1"
"Protein-Tyrosine Kinases","1"
"Omeprazole","2"
"Stroke (engine)","2"
"Anticoagulant","1"
"Vitamin K antagonist","1"
"Danish","1"
"Vitamin k","1"
"Clopidogrel","1"
"Modular design","1"
"Immunoglobulin E","1"
"Epidemiology","2"
"Cancer incidence","2"
"Chromatin","1"
"Compaction","1"
"Therapeutic index","1"
"Institutional review board","1"
"Turnaround time","1"
"Epirubicin","1"
"Topoisomerase","1"
"SN-38","1"
"Paracrine signalling","1"
"Homologous recombination","1"
"Non-homologous end joining","1"
"Bridging (networking)","1"
"End-to-end principle","1"
"Double strand","2"
"Perspective (graphical)","2"
"Risk stratification","1"
"Endometrial cancer","2"
"Reimbursement","1"
"Nucleotide","1"
"G protein-coupled receptor","1"
"Zoledronic acid","1"
"MCF-7","2"
"Biodiversity","1"
"Poloxamer 407","1"
"Poloxamer","1"
"Homogenization (climate)","1"
"Acute toxicity","1"
"Fistula","1"
"Lesion","1"
"Bevacizumab","1"
"Compromise","1"
"Cardiac toxicity","1"
"Neurotransmission","1"
"Synaptic vesicle","1"
"Rab","1"
"GTPase","1"
"Vesicular transport protein","1"
"Transport protein","1"
"Axoplasmic transport","1"
"Plasticity","1"
"Metaplasticity","1"
"Synaptic plasticity","1"
"Nonsynaptic plasticity","1"
"Synaptic scaling","1"
"Host (biology)","1"
"Host response","1"
"Carboxypeptidase A","1"
"Carboxypeptidase","1"
"Exopeptidase","1"
"Residual stress","1"
"Temperature gradient","1"
"In situ","1"
"Prospective cohort study","2"
"Throughput","1"
"Wireless","1"
"Microarray","1"
"Tissue microarray","2"
"Cysteine","1"
"Benzene","1"
"Cadmium","1"
"Mammary tumor","1"
"Imaging science","1"
"Nuclear medicine imaging","1"
"Neuroimaging","1"
"Psychosocial","1"
"Dignity","1"
"Citric acid cycle","2"
"Oxidative phosphorylation","1"
"Glutamine","4"
"Glutaminolysis","2"
"Bioenergetics","1"
"Anaerobic glycolysis","1"
"Metabolite","2"
"Starvation","1"
"Asparagine","1"
"Asparagine synthetase","1"
"Metabolome","1"
"Computer graphics (images)","1"
"Animation","1"
"Current (fluid)","1"
"Chronic pain","1"
"Cell cycle progression","1"
"Platelet-derived growth factor receptor","1"
"Notch signaling pathway","1"
"ERBB3","1"
"ROR1","1"
"ErbB","1"
"Cyclin-dependent kinase 8","1"
"EGFR inhibitors","1"
"Metabolic syndrome","1"
"Hedgehog signaling pathway","2"
"GLI1","1"
"Caveolin 1","1"
"Fluorescein isothiocyanate","1"
"Casein kinase 1","1"
"Germination","2"
"Dormancy","2"
"Mitotic catastrophe","1"
"ATG5","1"
"Biosafety","1"
"Surface engineering","1"
"MXenes","1"
"Medical record","2"
"Hyperbaric oxygen","2"
"Hyperbaric oxygenation","1"
"Blinatumomab","1"
"Cancer vaccine","1"
"Therapeutic approach","1"
"Hormone receptor","1"
"Endocrine system","1"
"Human Epidermal Growth Factor Receptor 2","1"
"Concordance","1"
"Biodegradation","1"
"Zeolitic imidazolate framework","1"
"Imidazolate","1"
"Sonic hedgehog","1"
"Oxaliplatin","1"
"Nuclear engineering","1"
"Neutron temperature","1"
"Neutron poison","1"
"Neutron source","1"
"Epithermal neutron","1"
"G-quadruplex","1"
"Key (lock)","1"
"Systems biology","1"
"DECIPHER","1"
"Intractable pain","1"
"Pain ladder","1"
"Intrathecal","1"
"Antibody-drug conjugate","1"
"Fluorophore","1"
"Lipid raft","2"
"Filipin","1"
